created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Aug 25 12:38:59 +0000 2023;1695053153660751982;"@unnesmenfess Iya, Nder, soalnya anak kost ku emang lebih suka masak daripada beli makan. Bahkan sering masak bareng juga hehe. Dan kamu jangan ngerasa gk enak, toh kamu udah bayar kost dan emang itu fasilitas kost. Pake ajaaaa";0;0;0;0;in;1545283463875416066;1695051523838169312;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1695053153660751982
Fri Aug 25 12:38:06 +0000 2023;1695052931933086151;"Kalian yg ga berhijab bolrh tau gak beli bju buat wisuda dimana ? -ness";0;0;0;0;in;1187284958370398209;1695052931933086151;unnesmenfess;https://twitter.com/unnesmenfess/status/1695052931933086151
Fri Aug 25 12:37:33 +0000 2023;1695052794238259591;"-jualaness minat rep aja yaa nanti aku dm bisa anter ampe depan kost😉😉 https://t.co/qxcVqRZWtc";0;1;0;0;in;1187284958370398209;1695052794238259591;unnesmenfess;https://twitter.com/unnesmenfess/status/1695052794238259591
Fri Aug 25 12:37:26 +0000 2023;1695052764425162931;"-ness hai gais ada yg punya kamus oxford yg advance learner's gak yaa??? boleh gak yaa aku beli?? terima kasihhh https://t.co/p4np184RCx";0;0;0;0;in;1187284958370398209;1695052764425162931;unnesmenfess;https://twitter.com/unnesmenfess/status/1695052764425162931
Fri Aug 25 12:36:45 +0000 2023;1695052593779900505;"-jualaness barangkali ada yang minat, 70rb aja bisa nego. Ukuran kurleb 90cm, kondisi 95% like new. Alasan dijual karna ingin mengganti suasana baru😭 . Rep ya https://t.co/c3eUSlID7P";0;1;0;0;in;1187284958370398209;1695052593779900505;unnesmenfess;https://twitter.com/unnesmenfess/status/1695052593779900505
Fri Aug 25 12:35:42 +0000 2023;1695052328481763542;"-ness disini ada yang part time di starbucks semarang??";0;0;0;0;in;1187284958370398209;1695052328481763542;unnesmenfess;https://twitter.com/unnesmenfess/status/1695052328481763542
Fri Aug 25 12:35:25 +0000 2023;1695052258579280192;"-ness info jastip bakso bosku dong, yang bisa ke ampelgading. Sertakan fee ya";0;1;0;1;in;1187284958370398209;1695052258579280192;unnesmenfess;https://twitter.com/unnesmenfess/status/1695052258579280192
Fri Aug 25 12:34:43 +0000 2023;1695052081227350263;"-jualaness pre🤍 sepatu karna udh gakepake dan gakubawa pulangg ke rumah, yuk yang berminat bisa rep tp ambil di kos yaa https://t.co/N0hMIXz7KE";0;4;0;2;in;1187284958370398209;1695052081227350263;unnesmenfess;https://twitter.com/unnesmenfess/status/1695052081227350263
Fri Aug 25 12:34:02 +0000 2023;1695051910414475775;"-ness Emang boleh crop top bisa custom tulisan sebagus ini? https://t.co/b8AIAINfwT";0;1;0;2;in;1187284958370398209;1695051910414475775;unnesmenfess;https://twitter.com/unnesmenfess/status/1695051910414475775
Fri Aug 25 12:33:20 +0000 2023;1695051734861885449;"@lhchcn Kebalikan unnes ya, molor dr jadwal. Klo unnes lebih cepet dari jadwal";0;1;0;0;in;452852698;1694976525588897940;lolbangetkamu;https://twitter.com/lolbangetkamu/status/1695051734861885449
